Type,Comment,Value
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 50%),26.68.29.70|8808
domain,DCRat botnet C2 domain (confidence level: 50%),asasac313v.work.gd
domain,DCRat botnet C2 domain (confidence level: 50%),born-me.gl.at.ply.gg
domain,DCRat botnet C2 domain (confidence level: 50%),wednesday-classified.gl.at.ply.gg
url,Formbook botnet C2 (confidence level: 50%),http://www.001.app/ts49/
url,Formbook botnet C2 (confidence level: 50%),http://www.13b.xyz/ts49/
url,Formbook botnet C2 (confidence level: 50%),http://www.18y6s10s.top/ts49/
url,Formbook botnet C2 (confidence level: 50%),http://www.2livegames.live/ts49/
url,Formbook botnet C2 (confidence level: 50%),http://www.64784p6.top/ts49/
url,Formbook botnet C2 (confidence level: 50%),http://www.64gy.top/ts49/
url,Formbook botnet C2 (confidence level: 50%),http://www.ackomania.website/ts49/
url,Formbook botnet C2 (confidence level: 50%),http://www.adnames.art/ts49/
url,Formbook botnet C2 (confidence level: 50%),http://www.atch-making.fun/ts49/
url,Formbook botnet C2 (confidence level: 50%),http://www.athryncarter.art/ts49/
url,Formbook botnet C2 (confidence level: 50%),http://www.aulinien.studio/ts49/
url,Formbook botnet C2 (confidence level: 50%),http://www.axfcw.top/ts49/
url,Formbook botnet C2 (confidence level: 50%),http://www.aytolljqp.vip/ts49/
url,Formbook botnet C2 (confidence level: 50%),http://www.ckdv.net/ts49/
url,Formbook botnet C2 (confidence level: 50%),http://www.ealfyxerlink.info/ts49/
url,Formbook botnet C2 (confidence level: 50%),http://www.edeliva.net/ts49/
url,Formbook botnet C2 (confidence level: 50%),http://www.eetfyxerworks.info/ts49/
url,Formbook botnet C2 (confidence level: 50%),http://www.emoeuro.xyz/ts49/
url,Formbook botnet C2 (confidence level: 50%),http://www.enbou-memberpage.net/ts49/
url,Formbook botnet C2 (confidence level: 50%),http://www.enerator-bcq.xyz/ts49/
url,Formbook botnet C2 (confidence level: 50%),http://www.enjandbeth.site/ts49/
url,Formbook botnet C2 (confidence level: 50%),http://www.eometricdesigns.shop/ts49/
url,Formbook botnet C2 (confidence level: 50%),http://www.ersinfiltro.store/ts49/
url,Formbook botnet C2 (confidence level: 50%),http://www.fwsafuyfwq-fwqhufwqhfw.icu/ts49/
url,Formbook botnet C2 (confidence level: 50%),http://www.grexiuy.xyz/ts49/
url,Formbook botnet C2 (confidence level: 50%),http://www.gsfxqt.top/ts49/
url,Formbook botnet C2 (confidence level: 50%),http://www.h0onueu.top/ts49/
url,Formbook botnet C2 (confidence level: 50%),http://www.hared-office-4198379.zone/ts49/
url,Formbook botnet C2 (confidence level: 50%),http://www.heseareafew.net/ts49/
url,Formbook botnet C2 (confidence level: 50%),http://www.hn6.vip/ts49/
url,Formbook botnet C2 (confidence level: 50%),http://www.hot.pro/ts49/
url,Formbook botnet C2 (confidence level: 50%),http://www.ibnllc.net/ts49/
url,Formbook botnet C2 (confidence level: 50%),http://www.igua.one/ts49/
